post_id,timestamp,platform,post_type,content,sentiment,likes,shares,comments,reach,impressions,engagement_rate,date,hour,day_of_week,sentiment_score
2327,2024-07-18 09:41:00,Instagram,Text,Fantastic experience! Thank you,Positive,633,362,40,38194,12822,2.71,2024-07-18,9,Thursday,1
2328,2024-01-18 18:32:00,LinkedIn,Video,Outstanding service! Five stars,Positive,1417,22,31,18406,37986,7.99,2024-01-18,18,Thursday,1
2329,2024-01-21 04:02:00,Facebook,Text,Excellent service! Very satisfied,Positive,604,94,14,38208,83642,1.86,2024-01-21,4,Sunday,1
2330,2024-09-13 19:51:00,LinkedIn,Image,"It's okay, nothing special",Neutral,490,47,39,39786,37099,1.45,2024-09-13,19,Friday,0
2331,2024-10-10 09:12:00,Twitter,Text,Horrible experience. Never again,Negative,551,84,158,39654,30499,2.0,2024-10-10,9,Thursday,-1
2332,2024-02-06 14:28:00,LinkedIn,Image,Outstanding service! Five stars,Positive,601,174,33,17248,54617,4.68,2024-02-06,14,Tuesday,1
2333,2024-04-20 13:56:00,Instagram,Image,Amazing product! Exceeded expectations,Positive,937,27,97,10584,29240,10.02,2024-04-20,13,Saturday,1
2334,2024-04-28 02:40:00,TikTok,Video,Outstanding service! Five stars,Positive,802,226,102,10921,8593,10.35,2024-04-28,2,Sunday,1
2335,2024-04-10 00:38:00,Facebook,Text,Excellent service! Very satisfied,Positive,831,282,95,8421,32774,14.35,2024-04-10,0,Wednesday,1
2336,2024-07-03 16:00:00,TikTok,Text,Testing this product,Neutral,547,253,129,19128,94815,4.86,2024-07-03,16,Wednesday,0
2337,2024-03-12 08:37:00,Facebook,Text,Disappointed with the product,Negative,322,78,71,6560,45258,7.18,2024-03-12,8,Tuesday,-1
2338,2024-09-29 03:33:00,Instagram,Image,Best purchase ever! Highly recommend,Positive,949,296,49,26314,63204,4.92,2024-09-29,3,Sunday,1
2339,2024-03-16 07:28:00,Twitter,Video,Worst purchase ever. Total waste,Negative,140,192,131,23060,10854,2.01,2024-03-16,7,Saturday,-1
2340,2024-04-12 02:37:00,LinkedIn,Text,Product arrived today,Neutral,676,62,136,12341,76449,7.08,2024-04-12,2,Friday,0
2341,2024-07-23 07:01:00,TikTok,Image,Amazing product! Exceeded expectations,Positive,75,362,101,10410,34401,5.17,2024-07-23,7,Tuesday,1
2342,2024-09-24 23:45:00,Instagram,Text,Terrible experience. Very disappointed,Negative,80,54,184,29117,50344,1.09,2024-09-24,23,Tuesday,-1
2343,2024-07-11 17:09:00,Instagram,Text,Testing this product,Neutral,469,278,57,9518,66416,8.45,2024-07-11,17,Thursday,0
2344,2024-10-11 09:00:00,Facebook,Text,"It's okay, nothing special",Neutral,910,70,60,43070,5499,2.41,2024-10-11,9,Friday,0
2345,2024-09-23 19:41:00,LinkedIn,Image,Worst purchase ever. Total waste,Negative,854,284,39,35976,45589,3.27,2024-09-23,19,Monday,-1
2346,2024-05-18 21:51:00,LinkedIn,Text,Checking out this new item,Neutral,74,24,32,43320,25780,0.3,2024-05-18,21,Saturday,0
2347,2024-06-22 05:33:00,LinkedIn,Video,Fantastic experience! Thank you,Positive,1273,205,133,43685,33328,3.69,2024-06-22,5,Saturday,1
2348,2024-03-12 17:01:00,TikTok,Text,Terrible customer service,Negative,653,251,68,35583,62492,2.73,2024-03-12,17,Tuesday,-1
2349,2024-02-11 16:43:00,Facebook,Text,Love this product! #amazing,Positive,753,189,89,26855,63732,3.84,2024-02-11,16,Sunday,1
2350,2024-02-17 03:56:00,Twitter,Text,Excellent service! Very satisfied,Positive,177,364,46,22696,67882,2.59,2024-02-17,3,Saturday,1
2351,2024-08-12 19:49:00,TikTok,Link,Worst purchase ever. Total waste,Negative,257,223,32,29448,23554,1.74,2024-08-12,19,Monday,-1
2352,2024-02-10 23:43:00,TikTok,Link,Fantastic experience! Thank you,Positive,1192,252,118,5102,27244,30.62,2024-02-10,23,Saturday,1
2353,2024-07-19 05:40:00,Facebook,Text,Love this product! #amazing,Positive,1470,312,11,48653,53822,3.69,2024-07-19,5,Friday,1
2354,2024-06-14 07:03:00,Instagram,Text,Superb quality! Very happy,Positive,1137,71,20,20295,57093,6.05,2024-06-14,7,Friday,1
2355,2024-05-27 09:51:00,TikTok,Text,Product arrived today,Neutral,654,277,62,1776,87245,55.91,2024-05-27,9,Monday,0
2356,2024-05-24 20:17:00,Twitter,Image,Poor quality. Not worth the money,Negative,418,157,74,42350,69480,1.53,2024-05-24,20,Friday,-1
2357,2024-08-16 20:49:00,LinkedIn,Text,Worst purchase ever. Total waste,Negative,444,269,95,2571,32518,31.43,2024-08-16,20,Friday,-1
2358,2024-10-08 09:06:00,Facebook,Text,Disappointed with the product,Negative,940,286,193,18993,37235,7.47,2024-10-08,9,Tuesday,-1
2359,2024-02-26 00:16:00,TikTok,Image,Best purchase ever! Highly recommend,Positive,126,384,45,28309,10008,1.96,2024-02-26,0,Monday,1
2360,2024-05-07 06:48:00,Twitter,Text,Amazing product! Exceeded expectations,Positive,1059,19,106,30196,89213,3.92,2024-05-07,6,Tuesday,1
2361,2024-05-27 22:52:00,Facebook,Text,Standard quality,Neutral,441,92,15,7280,9890,7.53,2024-05-27,22,Monday,0
2362,2024-09-30 13:05:00,LinkedIn,Text,Disappointed with the product,Negative,558,210,133,4272,64692,21.09,2024-09-30,13,Monday,-1
2363,2024-09-14 17:13:00,Twitter,Video,Best purchase ever! Highly recommend,Positive,49,354,26,49572,97740,0.87,2024-09-14,17,Saturday,1
2364,2024-10-08 11:10:00,Twitter,Text,Great quality! Will buy again,Positive,1005,360,60,14471,80311,9.85,2024-10-08,11,Tuesday,1
2365,2024-09-24 15:25:00,Facebook,Text,Great quality! Will buy again,Positive,1120,27,80,39066,66271,3.14,2024-09-24,15,Tuesday,1
2366,2024-02-21 16:43:00,Instagram,Image,Best purchase ever! Highly recommend,Positive,316,23,126,4709,46975,9.87,2024-02-21,16,Wednesday,1
2367,2024-10-14 23:53:00,TikTok,Video,Terrible experience. Very disappointed,Negative,972,210,67,14169,26938,8.82,2024-10-14,23,Monday,-1
2368,2024-08-27 06:07:00,TikTok,Video,Standard quality,Neutral,984,206,136,21199,30397,6.26,2024-08-27,6,Tuesday,0
2369,2024-04-26 20:39:00,LinkedIn,Video,Worst purchase ever. Total waste,Negative,999,97,162,3004,72149,41.88,2024-04-26,20,Friday,-1
2370,2024-01-09 21:11:00,TikTok,Text,Superb quality! Very happy,Positive,67,27,129,27099,90771,0.82,2024-01-09,21,Tuesday,1
2371,2024-09-29 10:18:00,Twitter,Text,Best purchase ever! Highly recommend,Positive,112,231,144,38475,89818,1.27,2024-09-29,10,Sunday,1
2372,2024-09-04 23:51:00,LinkedIn,Text,Amazing product! Exceeded expectations,Positive,633,40,3,42337,31578,1.6,2024-09-04,23,Wednesday,1
2373,2024-02-21 15:06:00,LinkedIn,Text,Best purchase ever! Highly recommend,Positive,1348,263,32,24993,35432,6.57,2024-02-21,15,Wednesday,1
2374,2024-07-13 18:31:00,Facebook,Image,Low quality. Not satisfied,Negative,545,42,107,5492,80205,12.64,2024-07-13,18,Saturday,-1
2375,2024-03-12 03:31:00,LinkedIn,Image,Love this product! #amazing,Positive,706,165,87,27609,12091,3.47,2024-03-12,3,Tuesday,1
2376,2024-10-04 10:33:00,Facebook,Text,Amazing product! Exceeded expectations,Positive,976,104,70,19326,92080,5.95,2024-10-04,10,Friday,1
2377,2024-04-21 18:22:00,Instagram,Link,Worst purchase ever. Total waste,Negative,683,259,25,7340,34593,13.17,2024-04-21,18,Sunday,-1
2378,2024-01-14 23:33:00,TikTok,Image,Poor quality. Not worth the money,Negative,683,116,205,7721,78274,13.0,2024-01-14,23,Sunday,-1
2379,2024-10-08 11:10:00,Facebook,Image,Disappointed with the product,Negative,9,283,172,48283,24818,0.96,2024-10-08,11,Tuesday,-1
2380,2024-09-03 05:33:00,Facebook,Link,Average experience,Neutral,226,249,47,38077,52555,1.37,2024-09-03,5,Tuesday,0
2381,2024-09-05 23:59:00,Twitter,Text,Amazing product! Exceeded expectations,Positive,1050,14,102,35262,63610,3.31,2024-09-05,23,Thursday,1
2382,2024-04-01 17:12:00,TikTok,Text,Poor quality. Not worth the money,Negative,594,155,201,15296,99353,6.21,2024-04-01,17,Monday,-1
2383,2024-03-26 10:00:00,LinkedIn,Image,Best purchase ever! Highly recommend,Positive,978,257,113,7116,18799,18.94,2024-03-26,10,Tuesday,1
2384,2024-04-30 17:47:00,Instagram,Text,Great quality! Will buy again,Positive,952,288,86,15301,26066,8.67,2024-04-30,17,Tuesday,1
2385,2024-02-25 02:05:00,Instagram,Link,Terrible customer service,Negative,727,0,15,5400,18353,13.74,2024-02-25,2,Sunday,-1
2386,2024-06-04 19:44:00,TikTok,Image,Superb quality! Very happy,Positive,138,318,51,29716,53728,1.71,2024-06-04,19,Tuesday,1
2387,2024-08-24 15:38:00,Facebook,Text,Best purchase ever! Highly recommend,Positive,198,22,88,41603,25962,0.74,2024-08-24,15,Saturday,1
2388,2024-08-16 08:04:00,TikTok,Text,Superb quality! Very happy,Positive,1432,107,50,5535,70914,28.71,2024-08-16,8,Friday,1
2389,2024-06-17 00:13:00,Instagram,Text,Great quality! Will buy again,Positive,723,250,72,38235,7670,2.73,2024-06-17,0,Monday,1
2390,2024-04-11 19:52:00,Instagram,Text,Horrible experience. Never again,Negative,621,268,105,25996,6814,3.82,2024-04-11,19,Thursday,-1
2391,2024-09-02 02:17:00,Facebook,Text,Superb quality! Very happy,Positive,189,343,53,33876,29320,1.73,2024-09-02,2,Monday,1
2392,2024-02-07 06:31:00,Twitter,Video,Product arrived today,Neutral,232,163,40,5590,17527,7.78,2024-02-07,6,Wednesday,0
2393,2024-06-11 05:27:00,TikTok,Video,Just received my order,Neutral,500,166,37,27003,84453,2.6,2024-06-11,5,Tuesday,0
2394,2024-02-03 21:30:00,Instagram,Image,Testing this product,Neutral,152,126,73,24931,78240,1.41,2024-02-03,21,Saturday,0
2395,2024-10-07 10:42:00,Instagram,Text,Amazing product! Exceeded expectations,Positive,721,373,107,30136,17250,3.99,2024-10-07,10,Monday,1
2396,2024-06-27 15:13:00,Instagram,Link,Low quality. Not satisfied,Negative,602,132,187,11764,23534,7.83,2024-06-27,15,Thursday,-1
2397,2024-02-20 21:29:00,TikTok,Image,Terrible experience. Very disappointed,Negative,341,5,198,2036,40178,26.72,2024-02-20,21,Tuesday,-1
2398,2024-04-01 19:07:00,TikTok,Image,Fantastic experience! Thank you,Positive,1044,94,32,34444,35055,3.4,2024-04-01,19,Monday,1
2399,2024-01-17 13:29:00,Twitter,Text,Disappointed with the product,Negative,18,261,168,37997,49231,1.18,2024-01-17,13,Wednesday,-1
2400,2024-04-23 12:58:00,TikTok,Image,Testing this product,Neutral,495,31,55,28071,9222,2.07,2024-04-23,12,Tuesday,0
2401,2024-03-30 00:53:00,LinkedIn,Link,Worst purchase ever. Total waste,Negative,166,197,172,10630,19634,5.03,2024-03-30,0,Saturday,-1
2402,2024-07-11 11:53:00,Instagram,Text,Bad service. Would not recommend,Negative,590,119,39,23745,45065,3.15,2024-07-11,11,Thursday,-1
2403,2024-07-20 06:52:00,Facebook,Text,Amazing product! Exceeded expectations,Positive,979,317,98,13507,36573,10.32,2024-07-20,6,Saturday,1
2404,2024-01-02 09:39:00,LinkedIn,Text,Testing this product,Neutral,168,38,15,46029,46063,0.48,2024-01-02,9,Tuesday,0
2405,2024-07-06 11:18:00,Instagram,Image,Testing this product,Neutral,857,219,105,4326,65447,27.3,2024-07-06,11,Saturday,0
2406,2024-10-12 16:15:00,LinkedIn,Image,Great quality! Will buy again,Positive,1140,327,100,26100,44693,6.0,2024-10-12,16,Saturday,1
2407,2024-04-14 13:44:00,TikTok,Text,Just received my order,Neutral,771,138,0,35098,57860,2.59,2024-04-14,13,Sunday,0
2408,2024-08-22 06:04:00,TikTok,Video,Amazing product! Exceeded expectations,Positive,1164,208,107,14995,76290,9.86,2024-08-22,6,Thursday,1
2409,2024-07-18 03:52:00,TikTok,Text,Fantastic experience! Thank you,Positive,196,135,115,30005,58333,1.49,2024-07-18,3,Thursday,1
2410,2024-04-30 14:11:00,TikTok,Link,Bad service. Would not recommend,Negative,52,243,51,1104,63369,31.34,2024-04-30,14,Tuesday,-1
2411,2024-09-23 22:47:00,Twitter,Image,Superb quality! Very happy,Positive,406,133,105,29881,8603,2.16,2024-09-23,22,Monday,1
2412,2024-06-24 11:38:00,TikTok,Image,Poor quality. Not worth the money,Negative,57,125,110,6613,78802,4.42,2024-06-24,11,Monday,-1
2413,2024-06-05 08:54:00,Instagram,Image,Great quality! Will buy again,Positive,855,234,96,42422,40271,2.79,2024-06-05,8,Wednesday,1
2414,2024-02-17 10:05:00,Twitter,Image,Love this product! #amazing,Positive,729,341,16,33501,7486,3.24,2024-02-17,10,Saturday,1
2415,2024-07-23 23:37:00,Facebook,Text,Worst purchase ever. Total waste,Negative,768,27,60,34295,73263,2.49,2024-07-23,23,Tuesday,-1
2416,2024-08-24 04:51:00,Facebook,Video,Poor quality. Not worth the money,Negative,316,197,184,43276,40030,1.61,2024-08-24,4,Saturday,-1
2417,2024-08-17 13:19:00,LinkedIn,Image,Amazing product! Exceeded expectations,Positive,219,158,131,24060,81038,2.11,2024-08-17,13,Saturday,1
2418,2024-01-22 19:19:00,Facebook,Video,Best purchase ever! Highly recommend,Positive,666,245,119,34429,5616,2.99,2024-01-22,19,Monday,1
2419,2024-08-03 12:35:00,Facebook,Image,Bad service. Would not recommend,Negative,617,246,130,8887,97062,11.17,2024-08-03,12,Saturday,-1
2420,2024-04-13 15:39:00,Facebook,Image,Outstanding service! Five stars,Positive,1321,68,144,24564,20464,6.24,2024-04-13,15,Saturday,1
2421,2024-10-07 08:19:00,Twitter,Image,Excellent service! Very satisfied,Positive,1015,373,22,27212,50986,5.18,2024-10-07,8,Monday,1
2422,2024-04-18 19:23:00,LinkedIn,Text,Outstanding service! Five stars,Positive,322,239,78,15740,15801,4.06,2024-04-18,19,Thursday,1
2423,2024-10-16 09:34:00,Instagram,Text,Great quality! Will buy again,Positive,102,79,126,7056,2549,4.35,2024-10-16,9,Wednesday,1
2424,2024-09-09 20:05:00,Facebook,Image,Love this product! #amazing,Positive,724,384,54,8373,40746,13.88,2024-09-09,20,Monday,1
2425,2024-06-14 21:33:00,Instagram,Image,Horrible experience. Never again,Negative,26,259,204,30662,97037,1.59,2024-06-14,21,Friday,-1
2426,2024-10-12 08:30:00,Instagram,Text,Bad service. Would not recommend,Negative,453,97,85,17032,70699,3.73,2024-10-12,8,Saturday,-1
2427,2024-03-21 21:03:00,Twitter,Image,Best purchase ever! Highly recommend,Positive,408,222,101,23371,65165,3.13,2024-03-21,21,Thursday,1
2428,2024-02-17 22:59:00,LinkedIn,Text,Terrible customer service,Negative,11,85,112,48303,26505,0.43,2024-02-17,22,Saturday,-1
2429,2024-01-11 01:13:00,Facebook,Link,Average experience,Neutral,977,207,103,21339,81865,6.03,2024-01-11,1,Thursday,0
2430,2024-02-01 19:29:00,Twitter,Video,Superb quality! Very happy,Positive,1183,10,136,10913,37931,12.18,2024-02-01,19,Thursday,1
2431,2024-01-17 23:21:00,TikTok,Link,Horrible experience. Never again,Negative,837,81,166,16951,32344,6.39,2024-01-17,23,Wednesday,-1
2432,2024-06-02 12:00:00,Facebook,Text,Checking out this new item,Neutral,748,216,22,27077,47358,3.64,2024-06-02,12,Sunday,0
2433,2024-03-26 12:13:00,Instagram,Text,Outstanding service! Five stars,Positive,1345,153,83,48052,68490,3.29,2024-03-26,12,Tuesday,1
2434,2024-01-19 13:38:00,TikTok,Image,Excellent service! Very satisfied,Positive,459,205,94,32417,25142,2.34,2024-01-19,13,Friday,1
2435,2024-07-08 13:41:00,TikTok,Text,Best purchase ever! Highly recommend,Positive,220,371,114,4304,25474,16.38,2024-07-08,13,Monday,1
2436,2024-03-29 05:30:00,Twitter,Text,Excellent service! Very satisfied,Positive,1350,304,26,17606,97580,9.54,2024-03-29,5,Friday,1
2437,2024-06-06 07:11:00,LinkedIn,Text,Terrible experience. Very disappointed,Negative,332,148,64,14085,49533,3.86,2024-06-06,7,Thursday,-1
2438,2024-05-13 14:17:00,LinkedIn,Text,Disappointed with the product,Negative,17,127,29,28194,54748,0.61,2024-05-13,14,Monday,-1
2439,2024-02-23 01:34:00,Instagram,Link,Amazing product! Exceeded expectations,Positive,1408,195,104,24451,88984,6.98,2024-02-23,1,Friday,1
2440,2024-02-07 02:16:00,LinkedIn,Text,Love this product! #amazing,Positive,301,166,72,41258,83612,1.31,2024-02-07,2,Wednesday,1
2441,2024-05-24 02:02:00,Instagram,Image,Standard quality,Neutral,880,241,23,16887,26929,6.77,2024-05-24,2,Friday,0
2442,2024-08-28 12:03:00,TikTok,Image,Bad service. Would not recommend,Negative,866,68,54,48045,10751,2.06,2024-08-28,12,Wednesday,-1
2443,2024-02-25 20:54:00,LinkedIn,Image,Disappointed with the product,Negative,109,143,183,2846,85511,15.28,2024-02-25,20,Sunday,-1
2444,2024-04-08 16:41:00,Instagram,Text,Outstanding service! Five stars,Positive,432,189,136,26581,77759,2.85,2024-04-08,16,Monday,1
2445,2024-01-27 20:30:00,LinkedIn,Text,Love this product! #amazing,Positive,924,161,25,8877,90758,12.5,2024-01-27,20,Saturday,1
2446,2024-09-09 22:08:00,Facebook,Link,"It's okay, nothing special",Neutral,142,121,52,9417,74623,3.35,2024-09-09,22,Monday,0
2447,2024-10-02 17:08:00,Twitter,Text,Product arrived today,Neutral,665,111,101,30230,8636,2.9,2024-10-02,17,Wednesday,0
2448,2024-07-03 16:06:00,TikTok,Text,Disappointed with the product,Negative,314,12,43,34521,78667,1.07,2024-07-03,16,Wednesday,-1
2449,2024-06-24 01:37:00,Facebook,Link,"It's okay, nothing special",Neutral,999,78,69,7336,70314,15.62,2024-06-24,1,Monday,0
2450,2024-09-09 00:22:00,LinkedIn,Link,Bad service. Would not recommend,Negative,626,202,187,27914,98156,3.64,2024-09-09,0,Monday,-1
2451,2024-02-22 06:34:00,Facebook,Text,Outstanding service! Five stars,Positive,202,201,10,6848,33807,6.03,2024-02-22,6,Thursday,1
2452,2024-03-06 11:33:00,LinkedIn,Text,Best purchase ever! Highly recommend,Positive,711,52,41,40081,31875,2.01,2024-03-06,11,Wednesday,1
2453,2024-01-03 06:01:00,Twitter,Video,Superb quality! Very happy,Positive,360,179,57,38307,72813,1.56,2024-01-03,6,Wednesday,1
2454,2024-06-21 15:37:00,Instagram,Text,Great quality! Will buy again,Positive,700,36,29,30325,36097,2.52,2024-06-21,15,Friday,1
2455,2024-04-10 14:00:00,Facebook,Text,Superb quality! Very happy,Positive,478,137,41,18397,40202,3.57,2024-04-10,14,Wednesday,1
2456,2024-03-28 03:22:00,Facebook,Video,Poor quality. Not worth the money,Negative,433,214,120,44924,85572,1.71,2024-03-28,3,Thursday,-1
2457,2024-02-10 10:43:00,Twitter,Text,Standard quality,Neutral,567,262,38,36148,77709,2.4,2024-02-10,10,Saturday,0
2458,2024-07-27 07:59:00,Twitter,Image,Worst purchase ever. Total waste,Negative,47,74,100,29011,48873,0.76,2024-07-27,7,Saturday,-1
2459,2024-06-27 14:31:00,Twitter,Image,Product as described,Neutral,948,192,18,21310,44996,5.43,2024-06-27,14,Thursday,0
2460,2024-06-01 18:17:00,Instagram,Text,Outstanding service! Five stars,Positive,117,373,25,20370,68284,2.53,2024-06-01,18,Saturday,1
2461,2024-09-23 07:26:00,Twitter,Text,Bad service. Would not recommend,Negative,696,80,2,5458,99394,14.25,2024-09-23,7,Monday,-1
2462,2024-02-02 00:48:00,TikTok,Image,Terrible experience. Very disappointed,Negative,123,218,138,24683,85906,1.94,2024-02-02,0,Friday,-1
2463,2024-06-23 17:02:00,LinkedIn,Text,Checking out this new item,Neutral,630,64,49,46973,69016,1.58,2024-06-23,17,Sunday,0
2464,2024-04-02 15:57:00,TikTok,Text,Best purchase ever! Highly recommend,Positive,1267,250,10,48454,51367,3.15,2024-04-02,15,Tuesday,1
2465,2024-04-10 14:58:00,LinkedIn,Link,Excellent service! Very satisfied,Positive,282,200,93,15463,32562,3.72,2024-04-10,14,Wednesday,1
2466,2024-09-24 22:00:00,Twitter,Text,Fantastic experience! Thank you,Positive,370,7,110,17107,56847,2.85,2024-09-24,22,Tuesday,1
2467,2024-03-04 01:00:00,Facebook,Text,Great quality! Will buy again,Positive,760,267,131,42539,91200,2.72,2024-03-04,1,Monday,1
2468,2024-01-31 15:50:00,Twitter,Text,Terrible experience. Very disappointed,Negative,747,109,70,14788,84776,6.26,2024-01-31,15,Wednesday,-1
2469,2024-03-27 19:50:00,Instagram,Image,Standard quality,Neutral,579,245,87,13405,43818,6.8,2024-03-27,19,Wednesday,0
2470,2024-09-14 13:42:00,TikTok,Image,Outstanding service! Five stars,Positive,666,331,94,10545,75182,10.35,2024-09-14,13,Saturday,1
2471,2024-07-24 21:30:00,Facebook,Link,Horrible experience. Never again,Negative,272,292,133,25340,67863,2.75,2024-07-24,21,Wednesday,-1
2472,2024-01-02 14:32:00,Facebook,Link,Love this product! #amazing,Positive,1059,384,104,49581,84686,3.12,2024-01-02,14,Tuesday,1
2473,2024-06-23 05:20:00,Instagram,Text,Testing this product,Neutral,79,29,16,43082,88755,0.29,2024-06-23,5,Sunday,0
2474,2024-06-08 02:23:00,Instagram,Image,Love this product! #amazing,Positive,202,104,139,2661,15494,16.72,2024-06-08,2,Saturday,1
2475,2024-02-20 00:14:00,Instagram,Image,Just received my order,Neutral,262,10,73,30627,90753,1.13,2024-02-20,0,Tuesday,0
2476,2024-03-20 11:38:00,Instagram,Image,Product arrived today,Neutral,385,243,7,17955,6094,3.54,2024-03-20,11,Wednesday,0
2477,2024-02-14 13:48:00,Twitter,Image,Outstanding service! Five stars,Positive,642,65,99,647,84611,124.57,2024-02-14,13,Wednesday,1
